Malicious,srcIP,destIP,destPt,protocol,startTime,flowct,mean_dest_bytes,stdev_dest_bytes,mean_dest_pkts,stdev_dest_pkts,mean_duration,stdev_duration,mean_intvl,stdev_intvl,mean_src_bytes,stdev_src_bytes,mean_src_pkts,stdev_src_pkts,A,C,D,F,H,I,Q,R,S,T,a,c,d,f,h,i,q,r,s,t
1,10.0.2.107,184.172.49.3,25,tcp,448.313275,41,52.34146341,10.82433859,4.512195122,0.933132637,5.251398415,0.83779897,2651.55387,3856.251224,924.097561,191.105564,4.756097561,0.724091862,37,0,37,37,0,0,0,0,41,0,37,0,37,37,37,0,0,0,0,0
1,10.0.2.107,209.62.124.230,25,tcp,448.350545,29,59,1.361282561,5.034482759,0.046940778,5.661769138,0.16351257,3665.544583,3596.917379,1024,0,5.24137931,0.26184568,29,0,29,29,0,0,0,0,29,0,29,0,29,29,29,0,0,0,0,0
1,10.0.2.107,176.9.25.138,25,tcp,447.481338,36,60.41666667,4.215083323,5.055555556,0.112734232,5.665246333,0.168302822,2906.509176,6023.963699,1024,0,5.361111111,0.42039864,36,0,36,36,0,0,0,0,36,0,36,0,36,36,36,0,0,0,0,0
1,10.0.2.107,222.122.205.143,25,tcp,447.73186,34,59.70588235,4.224691552,5.058823529,0.145679019,5.8352015,0.501201873,3149.077646,3452.215023,1024,0,5.176470588,0.313914562,34,0,34,34,0,0,0,0,34,0,34,0,34,34,34,0,0,0,0,0
1,10.0.2.107,178.63.103.76,25,tcp,450.564326,40,58,0,5,0.100872989,5.585844025,0.101099621,2634.55327,2813.786882,1024,0,5.175,0.259548569,40,0,40,40,0,0,0,1,40,0,40,0,40,39,40,0,0,0,0,0
1,10.0.2.107,116.0.19.79,25,tcp,451.385761,24,58,0,5,0,5.591858458,0.090399895,4527.895437,6251.216987,1024,0,5.041666667,0.039930556,24,0,24,24,0,0,0,0,24,0,24,0,24,24,24,0,0,0,0,0
1,10.0.2.107,198.71.172.166,25,tcp,452.296597,29,58,0,5,0,5.743933,0.318923915,3751.719247,5681.82118,1024,0,5.172413793,0.280919066,29,0,29,29,0,0,0,0,29,0,29,0,29,29,29,0,0,0,0,0
1,10.0.2.107,210.172.144.21,80,tcp,441.481447,26,27885,0,27.84615385,0.80095291,82.00070385,27.06681676,3847.028804,3231.454813,369.1923077,71.35661648,12.5,0.859811737,26,0,26,1,0,0,0,25,26,0,26,0,26,26,26,0,0,0,0,0
1,10.0.2.107,118.82.107.47,25,tcp,453.509045,31,58,0,5.032258065,0.097653071,5.704669742,0.279912502,3477.265519,3444.900927,1024,0,5.225806452,0.298600331,31,0,31,31,0,0,0,0,31,0,31,0,31,31,31,0,0,0,0,0
1,10.0.2.107,204.197.252.3,25,tcp,453.798845,26,60.23076923,3.063011461,5.076923077,0.105621085,5.647505423,0.152986884,4139.492219,6868.118225,1024,0,5.192307692,0.211396834,26,0,26,26,0,0,0,0,26,0,26,0,26,26,26,0,0,0,0,0
1,10.0.2.107,203.189.104.189,25,tcp,454.26945,36,58.80555556,0.873877946,5.055555556,0.083620255,5.784409611,0.377705402,2988.245799,4302.115148,1024,0,5.083333333,0.113557625,36,0,36,36,0,0,0,0,36,0,36,0,36,36,36,0,0,0,0,0
1,10.0.2.107,166.63.126.169,25,tcp,454.620094,22,58,0,5,0,5.570547136,0.077446987,4801.402973,4406.594432,1024,0,5.181818182,0.220361943,22,0,22,22,0,0,0,0,22,0,22,0,22,22,22,0,0,0,0,0
1,10.0.2.107,211.1.224.77,80,tcp,428.262185,17,478,0,4,0,79.49459171,35.61386425,6612.83291,6629.070001,378.0588235,63.79583124,6,0,17,0,17,0,0,0,0,17,17,0,17,0,17,17,17,0,0,0,0,0
1,10.0.2.107,162.159.247.75,80,tcp,410.026218,11,340.1818182,26.62565591,4,0,102.8500585,23.16279894,9955.436378,12463.50118,414,45.09772727,6,0,11,0,11,0,0,0,0,11,11,0,11,0,11,11,11,0,0,0,0,0
1,10.0.2.107,65.254.228.100,80,tcp,400.529412,20,11175.8,1385.634101,12.55,1.176891732,100.7209932,37.28700364,4863.636741,5938.685754,386.35,72.94657473,9.1,0.457611267,20,0,20,0,0,0,0,20,20,0,20,0,20,19,20,0,0,0,0,0
1,10.0.2.107,213.186.33.17,80,tcp,383.177001,25,9608.52,3655.933256,11.44,3.42711228,86.21063496,37.58735247,4399.585714,4549.965879,445.2,141.730955,8.12,1.862413001,23,0,23,2,0,0,0,20,23,0,23,0,23,21,23,0,0,2,0,0
1,10.0.2.107,54.246.117.215,80,tcp,396.227584,17,701.8823529,142.5071074,3.823529412,0.367604301,106.9010955,40.1119098,6674.920219,10154.68287,440.6470588,90.43197928,5.764705882,0.422967623,17,0,17,0,0,0,0,16,17,0,17,0,17,10,17,0,0,0,0,0
1,10.0.2.107,141.101.117.83,80,tcp,399.679291,12,30016.58333,4886.451224,31.75,5.742240861,102.2453746,25.51220539,7577.139124,7696.287671,521,46.18498076,15.75,3.016967292,12,0,12,0,0,0,0,12,12,0,12,0,12,12,12,0,0,0,0,0
1,10.0.2.107,72.200.249.217,80,tcp,430.916613,16,25288,13336.3361,36.6875,17.15431313,89.92022181,31.55166032,4663.905679,7870.753091,429.625,66.83916483,21,8.394463869,16,0,16,6,0,0,0,16,16,0,16,0,16,3,16,0,0,6,0,0
1,10.0.2.107,194.150.113.87,25,tcp,457.605002,21,59.38095238,2.8015271,5.047619048,0.096604383,5.641589952,0.149983185,5308.959706,6377.732008,1024,0,5.333333333,0.410303353,21,0,21,21,0,0,0,0,21,0,21,0,21,21,21,0,0,0,0,0
1,10.0.2.107,210.172.144.248,25,tcp,458.574794,43,56.65116279,1.870990027,4.88372093,0.161292244,5.62648893,0.251326267,2411.70947,3654.085413,1000.186047,33.03265151,5.046511628,0.2335949,42,0,42,42,0,0,0,0,42,0,42,0,42,42,42,0,0,0,0,0
1,10.0.2.107,162.159.247.75,25,tcp,458.315375,16,58,0,5,0,5.644946688,0.183219316,6572.160797,8032.100641,1024,0,5.125,0.224947275,16,0,16,16,0,0,0,0,16,0,16,0,16,16,16,0,0,0,0,0
1,10.0.2.107,208.113.218.83,80,tcp,414.944918,44,1529.75,2811.659518,4.159090909,2.011827356,62.5243847,40.55881581,2365.76493,4264.402765,331.4090909,116.3604645,5.204545455,1.630775557,38,0,38,12,0,0,0,37,38,0,38,0,28,27,38,0,0,1,0,0
1,10.0.2.107,95.100.97.65,80,tcp,401.673077,1,54346,0,42,0,63.171098,0,0,0,301,0,16,0,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0
1,10.0.2.107,208.100.16.19,25,tcp,460.268236,30,58.96666667,2.895154227,5.066666667,0.199665809,5.8699473,0.409667029,3340.553295,3327.001941,1024,0,5.2,0.273944858,30,0,30,30,0,0,0,0,30,0,30,0,30,30,30,0,0,0,0,0
1,10.0.2.107,203.25.227.38,25,tcp,455.841325,30,55.1,5.896012485,4.7,0.467497112,5.5667951,0.830414969,3517.419055,3738.361861,955.7333333,90.17560298,4.866666667,0.385507709,28,0,28,28,0,0,0,0,30,0,28,0,28,28,28,0,0,0,0,0
1,10.0.2.107,109.108.149.103,80,tcp,405.139458,23,416.3043478,74.96669409,3.52173913,0.661268834,119.5755475,35.84488624,4778.964778,8064.994889,414.2173913,125.1773059,5.47826087,0.588682201,23,0,23,0,0,0,0,23,23,0,23,0,23,7,23,0,0,0,0,0
1,10.0.2.107,70.34.35.15,80,tcp,403.477132,20,41962.5,9116.235581,35.55,6.956759006,108.899741,22.73843443,5599.951173,4696.861725,583.25,149.6449734,14.45,2.202445828,20,0,20,1,0,0,0,19,20,0,20,0,20,6,20,0,0,0,0,0
1,10.0.2.107,121.14.255.227,80,tcp,401.725832,22,386,46.65488588,3.409090909,0.395113938,117.75835,26.80977995,4948.211958,3758.301607,453.5,87.46540058,5.363636364,0.353890011,22,0,22,1,0,0,0,21,22,0,22,0,22,6,22,0,0,0,0,0
1,10.0.2.107,8.5.1.47,80,tcp,400.742745,18,10831.88889,0.556189512,11.55555556,0.488674778,113.8790498,32.432244,6160.288993,7853.038223,487,46.93161956,8.277777778,0.497378638,18,0,18,0,0,0,0,18,18,0,18,0,18,7,18,0,0,0,0,0
1,10.0.2.107,213.27.249.35,80,tcp,400.632843,17,548.4705882,34.0222895,4.058823529,0.224315414,111.6661584,26.49382235,6211.306238,6284.83294,422.7058824,76.81505664,6.058823529,0.224315414,17,0,17,0,0,0,0,17,17,0,17,0,17,16,17,0,0,0,0,0
1,10.0.2.107,83.138.140.148,25,tcp,460.648209,30,58,0,5.033333333,0.088721793,6.700055967,1.699926753,3577.323445,3451.920443,1024,0,5.133333333,0.228055093,30,0,30,30,0,0,0,0,30,0,30,0,30,30,30,0,0,0,0,0
1,10.0.2.107,219.94.200.42,25,tcp,460.287836,36,58.80555556,0.923358979,5.027777778,0.031839965,5.819486,0.443726796,3021.968389,3836.391998,1024,0,5.166666667,0.255865674,36,0,36,36,0,0,0,0,36,0,36,0,36,36,36,0,0,0,0,0
1,10.0.2.107,66.135.44.34,25,tcp,462.060786,26,53.53846154,8.65598247,4.615384615,0.746205385,5.387985923,0.675955069,4041.523815,4946.910269,945.2307692,152.8228629,4.923076923,0.625698321,24,0,24,24,0,0,0,0,26,0,24,0,24,24,24,0,0,0,0,0
1,10.0.2.107,188.93.77.199,25,tcp,462.903061,36,58,0,5.027777778,0.031839965,5.746001778,0.27427616,2933.285195,2959.691959,1024,0,5.166666667,0.196766503,36,0,36,36,0,0,0,0,36,0,36,0,36,36,36,0,0,0,0,0
1,10.0.2.107,94.136.36.206,25,tcp,464.153519,25,58,0,5,0,5.55147424,0.050700292,4290.178361,5842.108208,1024,0,5.08,0.103225842,25,0,25,25,0,0,0,0,25,0,25,0,25,25,25,0,0,0,0,0
1,10.0.2.107,72.29.66.59,25,tcp,464.80411,36,58,0,5,0,5.642481611,0.177983477,3002.545907,3452.149746,1024,0,5.138888889,0.203149321,36,0,36,36,0,0,0,0,36,0,36,0,36,36,36,0,0,0,0,0
1,10.0.2.107,198.27.70.177,25,tcp,465.0945,33,58.87878788,1.050957338,5.03030303,0.053509313,5.627568273,0.137317239,3241.391379,2911.46517,1024,0,5.242424242,0.264127346,33,0,33,33,0,0,0,1,33,0,33,0,33,33,33,0,0,1,0,0
1,10.0.2.107,211.27.225.184,80,tcp,470.293935,14,532,0,5,0,0.741394714,0.108193514,8205.044977,9024.319242,377.3571429,66.71355827,5,0,14,0,14,14,0,0,0,0,14,0,14,0,14,14,14,0,0,0,0,0
1,10.0.2.107,173.199.149.200,25,tcp,464.835497,31,58,0,5,0,5.879899871,0.500455101,3475.350468,3673.908424,1024,0,5.161290323,0.260776855,31,0,31,31,0,0,0,0,31,0,31,0,31,31,31,0,0,0,0,0
1,10.0.2.107,66.33.212.68,25,tcp,466.587908,36,58,0,5,0,5.578160139,0.096558002,2976.981989,3875.949928,1024,0,5.083333333,0.116007881,36,0,36,36,0,0,0,0,36,0,36,0,36,36,36,0,0,0,0,0
1,10.0.2.107,66.7.109.101,25,tcp,465.785783,32,58,0,5,0,5.639111812,0.236366255,3420.05282,3633.709522,1024,0,5.1875,0.325336194,32,0,32,32,0,0,0,0,32,0,32,0,32,32,32,0,0,0,0,0
1,10.0.2.107,202.172.28.140,25,tcp,467.809394,22,58,0,5,0,5.639638727,0.143535771,5048.451444,7425.191389,1024,0,5.136363636,0.21468808,22,0,22,22,0,0,0,0,22,0,22,0,22,22,22,0,0,0,0,0
1,10.0.2.107,208.113.184.24,25,tcp,468.380044,32,58,0,5,0,5.707938562,0.262171322,3324.637881,3423.532987,1024,0,5.1875,0.276875733,32,0,32,32,0,0,0,0,32,0,32,0,32,32,32,0,0,0,0,0
1,10.0.2.107,208.115.226.35,25,tcp,467.978873,28,58,0,4.964285714,0.07096756,5.711443929,0.278437518,3941.885487,4204.556295,1024,0,5.285714286,0.368753785,28,0,28,28,0,0,0,1,28,0,28,0,28,27,28,0,0,0,0,0
1,10.0.2.107,209.191.200.6,25,tcp,469.221344,35,54.68571429,5.917090342,4.714285714,0.510093995,5.364775286,0.469507037,3033.380767,3298.654662,965.4857143,104.4672502,4.914285714,0.445146566,33,0,33,33,0,0,0,0,34,0,33,0,33,33,33,0,0,0,0,0
1,10.0.2.107,207.58.186.245,25,tcp,469.841911,27,58,0,5,0,5.656177556,0.201460254,3994.596829,5471.458548,1024,0,5.148148148,0.217101368,27,0,27,27,0,0,0,0,27,0,27,0,27,27,27,0,0,0,0,0
1,10.0.2.107,94.75.227.234,80,tcp,475.899893,7,0,0,0,0,0.856940714,0.958130147,210.1454297,443.9792579,0,0,1.285714286,0.319387755,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
1,10.0.2.107,67.227.162.196,25,tcp,470.572521,33,58,0,5,0,5.684958879,0.238830576,3227.964962,3692.289613,1024,0,5.181818182,0.215709981,33,0,33,33,0,0,0,0,33,0,33,0,33,33,33,0,0,0,0,0
1,10.0.2.107,121.198.98.211,25,tcp,471.424916,34,58,0,5,0,5.655484235,0.304573423,3169.794534,4993.526359,1024,0,5.117647059,0.169934477,34,0,34,34,0,0,0,0,34,0,34,0,34,34,34,0,0,0,0,0
1,10.0.2.107,213.175.197.154,25,tcp,471.805044,41,59.41463415,2.272194437,5.073170732,0.107975077,5.71486078,0.242152807,2658.26798,3471.139989,1024,0,5.317073171,0.364699881,41,0,41,41,0,0,0,1,41,0,41,0,41,41,41,0,0,1,0,0
1,10.0.2.107,108.174.151.250,80,tcp,472.196523,11,29147,0,29,0.999819625,78.88836973,38.51311539,9633.168438,9809.271878,385.5454545,60.51588941,13,0.763744589,11,0,11,0,0,0,0,11,11,0,11,0,11,11,11,0,0,0,0,0
1,10.0.2.107,82.144.228.150,80,tcp,415.914957,18,17899.94444,35.0620858,19.61111111,0.540221412,108.7978958,26.27348098,6053.473645,5050.594334,405.5555556,63.90404733,10.11111111,0.30670598,18,0,18,0,0,0,0,18,18,0,18,0,18,5,18,0,0,0,0,0
1,10.0.2.107,162.159.240.52,80,tcp,412.710428,9,539.5555556,204.0315697,4.444444444,0.81287478,97.96567389,32.63139919,11814.32161,16664.49859,519.1111111,159.0585097,6.444444444,0.81287478,9,0,9,0,0,0,0,9,9,0,9,0,9,9,9,0,0,0,0,0
1,10.0.2.107,213.186.33.16,25,tcp,472.495172,39,55.02564103,3.327762739,4.743589744,0.286876098,5.333076077,0.264562153,2686.734805,3545.994052,971.4871795,58.75222491,4.948717949,0.334124383,37,0,37,37,0,0,0,0,39,0,37,0,37,37,37,0,0,0,0,0
1,10.0.2.107,192.169.53.18,25,tcp,473.006181,29,58,0,5.034482759,0.102125993,5.685056621,0.261917554,3793.818327,4766.885831,1024,0,5.206896552,0.275703635,29,0,29,29,0,0,0,0,29,0,29,0,29,29,29,0,0,0,0,0
1,10.0.2.107,207.115.90.82,25,tcp,473.066743,30,58,0,5,0,5.626309,0.196288577,3457.772222,4079.05249,1024,0,5.066666667,0.09697945,30,0,30,30,0,0,0,0,30,0,30,0,30,30,30,0,0,0,0,0
1,10.0.2.107,216.154.212.152,25,tcp,474.227937,34,56.29411765,3.424428417,4.852941176,0.295209346,5.637917265,0.331946365,3232.454851,3312.517531,993.8823529,60.45887412,5.058823529,0.271574754,33,0,33,33,0,0,0,0,33,0,33,0,33,33,33,0,0,0,0,0
1,10.0.2.107,208.113.185.177,80,tcp,480.227099,26,532,0,5.269230769,0.376994146,0.341947038,0.12745624,4221.613254,4476.863453,366.3846154,62.20875317,5,0,26,0,26,26,0,0,0,0,26,0,26,0,26,26,26,0,0,0,0,0
1,10.0.2.107,195.149.227.207,25,tcp,474.999237,37,58,0,5,0,5.582003622,0.098963759,2908.669563,3502.865139,1024,0,5.081081081,0.090987366,37,0,37,37,0,0,0,0,37,0,37,0,37,37,37,0,0,0,0,0
1,10.0.2.107,72.249.5.209,25,tcp,475.600468,27,59.07407407,2.926626389,5.111111111,0.284235936,5.709138444,0.290007128,3983.029515,4249.170834,1024,0,5.222222222,0.309555617,27,0,27,27,0,0,0,0,27,0,27,0,27,27,27,0,0,0,0,0
1,10.0.2.107,116.251.204.148,25,tcp,476.261967,29,61,5.188368294,5.103448276,0.178909252,5.681160828,0.240572506,3742.633588,4940.722825,1024,0,5.172413793,0.24879289,29,0,29,29,0,0,0,0,29,0,29,0,29,29,29,0,0,0,0,0
1,10.0.2.107,110.45.146.64,25,tcp,477.092176,30,58,0,5,0,5.9223097,0.553415349,3607.365959,4527.260562,1024,0,5.266666667,0.384805607,30,0,30,30,0,0,0,0,30,0,30,0,30,30,30,0,0,0,0,0
1,10.0.2.107,121.197.16.180,25,tcp,478.145891,21,58,0,5.047619048,0.137788449,5.710760286,0.31082896,5303.235445,5765.693127,1024,0,5.238095238,0.296855751,21,0,21,21,0,0,0,3,21,0,21,0,21,20,21,0,0,2,0,0
1,10.0.2.107,210.128.29.60,25,tcp,478.324602,35,58.82857143,1.242063174,5,0,5.7183348,0.242956713,3134.67201,3632.039206,1024,0,5.171428571,0.191696188,35,0,35,35,0,0,0,0,35,0,35,0,35,35,35,0,0,0,0,0
1,10.0.2.107,182.18.166.117,80,tcp,412.860896,29,13764.41379,2829.105463,14.34482759,2.366030029,119.1231516,30.154386,3729.21188,3788.320857,458.2068966,97.76892547,8.827586207,1.02571986,29,0,29,0,0,0,0,29,29,0,29,0,29,10,29,0,0,0,0,0
1,10.0.2.107,84.22.181.249,80,tcp,412.971123,17,388.5882353,36.78286076,3.352941176,0.402107351,113.6443052,30.2751062,6497.473314,5705.93324,416.2941176,77.58097152,5.352941176,0.402107351,17,0,17,0,0,0,0,17,17,0,17,0,17,4,17,0,0,0,0,0
1,10.0.2.107,187.85.65.113,80,tcp,406.470696,16,17291.3125,2448.133383,22.9375,2.469134251,97.93743819,18.58043365,6965.110418,7166.999698,510.0625,72.43780048,12.25,1.209667069,16,0,16,0,0,0,0,16,16,0,16,0,16,3,16,0,0,0,0,0
1,10.0.2.107,184.168.46.20,80,tcp,405.950665,22,27675,0,25.59090909,0.532154135,110.6399614,21.56876713,4954.78921,5356.280098,361.9090909,60.86865171,10.72727273,0.52944156,22,0,22,1,0,0,0,21,22,0,22,0,22,1,22,0,0,0,0,0
1,10.0.2.107,70.34.33.172,80,tcp,401.694133,11,27934.45455,55.45481438,28,0.693650794,103.4294853,27.57321169,9789.659609,14907.22696,486.8181818,45.59873081,12.18181818,0.541781451,11,0,11,0,0,0,0,11,11,0,11,0,11,2,11,0,0,0,0,0
1,10.0.2.107,107.23.77.188,80,tcp,395.504997,23,40045.69565,11896.54587,35.13043478,9.275537216,112.8704622,26.60224726,4804.332653,7080.072225,429.6956522,142.1458213,13.7826087,2.784426324,23,0,23,0,0,0,0,23,23,0,23,0,23,7,23,0,0,0,0,0
1,10.0.2.107,60.249.168.6,25,tcp,479.018482,35,58,0,5,0,5.821161657,0.326405792,3050.758548,2913.984986,1024,0,5.285714286,0.296068075,35,0,35,35,0,0,0,0,35,0,35,0,35,35,35,0,0,0,0,0
1,10.0.2.107,91.142.211.43,25,tcp,479.525555,24,58,0,5,0,5.547254583,0.058900555,3757.043969,4744.006069,1024,0,5.083333333,0.110862353,24,0,24,24,0,0,0,0,24,0,24,0,24,24,24,0,0,0,0,0
1,10.0.2.107,50.28.78.133,25,tcp,480.747557,33,58.87878788,1.308011597,5.03030303,0.045103848,5.599638242,0.118029308,3270.852782,3475.597545,1024,0,5.212121212,0.284956228,33,0,33,33,0,0,0,0,33,0,33,0,33,33,33,0,0,0,0,0
1,10.0.2.107,213.186.33.17,25,tcp,481.519712,33,58,0,5,0,5.56146797,0.058374159,3188.187714,3066.85285,1024,0,5.090909091,0.110261145,33,0,33,33,0,0,0,0,33,0,33,0,33,33,33,0,0,0,0,0
1,10.0.2.107,77.66.30.205,25,tcp,481.568564,24,59.20833333,1.157986111,5,0,5.593368625,0.094249905,4364.465166,4124.40536,1024,0,5.125,0.186748142,24,0,24,24,0,0,0,1,24,0,24,0,24,23,24,0,0,0,0,0
1,10.0.2.107,141.101.117.83,25,tcp,482.15963,12,58,0,5,0,5.641170917,0.172566083,8682.269759,9937.989618,1024,0,5.25,0.29220178,12,0,12,12,0,0,0,0,12,0,12,0,12,12,12,0,0,0,0,0
1,10.0.2.107,198.1.65.233,80,tcp,471.115429,13,16927.07692,1984.870214,20.53846154,2.464999317,76.87442023,40.95747668,8872.181203,11563.43489,540.7692308,82.81907558,10.69230769,1.042605258,13,0,13,0,0,0,0,13,13,0,13,0,12,12,13,0,0,0,0,0
1,10.0.2.107,72.232.240.218,80,tcp,463.865918,18,555.3888889,56.05896985,4.166666667,0.267631356,94.06730733,35.64491133,5674.055779,7530.619941,448.6666667,90.33157056,6.111111111,0.13756125,18,0,18,0,0,0,0,18,18,0,18,0,18,18,18,0,0,0,0,0
1,10.0.2.107,94.199.204.139,80,tcp,424.867496,17,34996.94118,3805.511,34.17647059,3.329489863,120.7753701,27.36050746,6584.144785,6526.620714,389.1176471,60.62154745,14.05882353,1.21775139,17,0,17,0,0,0,0,17,17,0,17,0,17,6,17,0,0,0,0,0
1,10.0.2.107,209.29.150.190,80,tcp,423.525594,20,27077,0,22,0,140.698142,38.17841621,5339.713642,4702.139765,406,59.55985222,11.75,0.691965693,20,0,20,0,0,0,0,20,20,0,20,0,20,0,20,0,0,0,0,0
1,10.0.2.107,83.138.140.148,80,tcp,420.803065,15,348,0,3.466666667,0.432606653,115.3889317,35.14740851,7127.189672,9887.76563,370.4666667,47.05694324,5.4,0.397102342,15,0,15,0,0,0,0,15,15,0,15,0,15,6,15,0,0,0,0,0
1,10.0.2.107,208.82.16.68,80,tcp,419.69111,15,36307.93333,20.982331,31.33333333,0.526393791,113.6924231,25.05271423,7559.438489,7027.635821,491.6666667,81.38152588,12.53333333,0.622871943,15,0,15,0,0,0,0,15,15,0,15,0,15,0,15,0,0,0,0,0
1,10.0.2.107,189.76.176.10,25,tcp,484.943395,27,59.07407407,2.443293056,5.037037037,0.084251485,5.705850556,0.299382183,4101.511423,4365.155181,1024,0,5.148148148,0.215930868,27,0,27,27,0,0,0,0,27,0,27,0,27,27,27,0,0,0,0,0
1,10.0.2.107,70.86.26.194,25,tcp,485.637397,35,58,0,5.028571429,0.03106509,5.560916514,0.078519589,3067.49128,3490.909728,1024,0,5.085714286,0.109611966,35,0,35,35,0,0,0,1,35,0,35,0,35,35,35,0,0,1,0,0
1,10.0.2.107,50.63.173.7,25,tcp,488.778822,29,58,0,5,0,5.856103517,0.413351154,3588.637304,5425.546747,1024,0,5.275862069,0.290320067,29,0,29,29,0,0,0,0,29,0,29,0,29,29,29,0,0,0,0,0
1,10.0.2.107,211.27.225.184,25,tcp,489.139983,28,60.07142857,3.120922554,5.071428571,0.107618019,5.761228179,0.308793058,3939.894717,4408.988997,1024,0,5.178571429,0.224972461,28,0,28,28,0,0,0,0,28,0,28,0,28,28,28,0,0,0,0,0
1,10.0.2.107,187.45.180.235,25,tcp,487.368195,32,58.90625,1.056337634,5.03125,0.036425436,5.739535344,0.364556076,3417.333383,4085.234933,1024,0,5.15625,0.190483223,32,0,32,32,0,0,0,0,32,0,32,0,32,32,32,0,0,0,0,0
1,10.0.2.107,109.234.111.54,25,tcp,491.66361,31,58,0,5,0,5.597486194,0.110046296,3524.429401,3348.835562,1024,0,5.064516129,0.087600352,31,0,31,31,0,0,0,0,31,0,31,0,31,31,31,0,0,0,0,0
1,10.0.2.107,108.162.197.118,25,tcp,494.527847,21,58,0,5,0,5.621029048,0.155994654,4973.854279,7443.839186,1024,0,5.285714286,0.38417109,21,0,21,21,0,0,0,0,21,0,21,0,21,21,21,0,0,0,0,0
1,10.0.2.107,8.5.1.47,25,tcp,492.876781,34,58,0,5,0,5.7362565,0.314661566,3051.730712,3615.863438,1024,0,5.235294118,0.338332594,34,0,34,34,0,0,0,0,34,0,34,0,34,34,34,0,0,0,0,0
1,10.0.2.107,198.50.100.42,25,tcp,494.878238,34,58.85294118,1.076626546,5,0.078387404,5.587704059,0.148325834,3230.632526,4284.808405,1024,0,5.117647059,0.198903332,34,0,34,34,0,0,0,1,34,0,34,0,34,33,34,0,0,0,0,0
1,10.0.2.107,85.13.137.119,25,tcp,495.519954,30,58,0,5.033333333,0.099832904,5.623670133,0.144393019,3542.628658,4295.018633,1024,0,5.166666667,0.252264317,30,0,30,30,0,0,0,0,30,0,30,0,30,30,30,0,0,0,0,0
1,10.0.2.107,209.151.166.53,25,tcp,496.120228,35,58,0,5,0,5.821619543,0.395200262,2911.063708,3684.916068,1024,0,5.171428571,0.207172208,35,0,35,35,0,0,0,0,35,0,35,0,35,35,35,0,0,0,0,0
1,10.0.2.107,108.162.196.118,80,tcp,446.72533,13,275.3076923,24.65228169,4,0,112.8096623,35.33679711,8261.652233,11844.66435,458.7692308,50.35958507,6,0,13,0,13,0,0,0,0,13,13,0,13,0,13,13,13,0,0,0,0,0
1,10.0.2.107,184.173.14.138,80,tcp,427.090733,21,13453.14286,15037.51679,16.28571429,15.43135645,111.8710946,30.04437614,5246.161969,7178.560271,407.7142857,65.84675786,9.619047619,5.564218623,21,0,21,0,0,0,0,21,21,0,21,0,21,8,21,0,0,0,0,0
1,10.0.2.107,70.62.248.201,80,tcp,420.552193,25,238.68,39.51139455,3.6,0.498703952,124.8582906,31.29177387,4272.747899,4237.692091,414.52,93.57474367,5.6,0.498703952,25,0,25,0,0,0,0,25,25,0,25,0,25,11,25,0,0,0,0,0
1,10.0.2.107,202.237.149.225,25,tcp,498.482799,23,54.2173913,8.899322313,4.608695652,0.634976449,5.654940826,0.914840442,4673.391198,5956.602352,934.9565217,111.9925813,4.913043478,0.622651284,21,0,21,21,0,0,0,0,23,0,21,0,21,21,21,0,0,0,0,0
1,10.0.2.107,198.20.243.195,25,tcp,500.658526,32,58,0,5,0,5.579414969,0.095536183,3333.016041,4367.826948,1024,0,5.09375,0.13039982,32,0,32,32,0,0,0,0,32,0,32,0,32,32,32,0,0,0,0,0
1,10.0.2.107,203.183.64.148,80,tcp,484.543793,20,22698.85,2141.242742,25.3,2.153403554,77.9060801,35.86852131,5457.339666,5593.499967,408.65,76.71632675,13.15,1.147261705,20,0,20,0,0,0,0,20,20,0,20,0,20,20,20,0,0,0,0,0
1,10.0.2.107,195.226.228.4,80,tcp,408.054639,19,11110.52632,1415.336425,11.42105263,1.209198653,121.1211508,26.81413247,5376.46421,5996.905465,376,76.18727312,8.210526316,0.48415369,19,0,19,0,0,0,0,19,19,0,19,0,19,18,19,0,0,0,0,0
1,10.0.2.107,198.64.249.178,80,tcp,402.76657,21,279.9047619,73.07580547,3.857142857,0.40551475,128.2931649,23.88131547,5265.645921,7741.471362,510.4285714,133.5673227,5.857142857,0.40551475,21,0,21,0,0,0,0,21,21,0,21,0,21,12,21,0,0,0,0,0
1,10.0.2.107,72.249.5.209,80,tcp,397.41787,27,24632.40741,4396.49749,28.55555556,5.570138804,111.4273424,34.5850405,4084.702588,6380.114934,475.1481481,91.22845874,14.85185185,2.549380789,27,0,27,2,0,0,0,27,27,0,27,0,25,6,27,0,0,0,0,0
1,10.0.2.107,85.17.154.34,25,tcp,502.07835,35,58,0,5,0,5.708766086,0.309006291,2969.258283,3640.169366,1024,0,5.228571429,0.292991589,35,0,35,35,0,0,0,0,35,0,35,0,35,35,35,0,0,0,0,0
1,10.0.2.107,209.62.54.34,25,tcp,502.579201,27,58,0,5,0,5.698942444,0.242441428,3837.425056,4379.326396,1024,0,5.148148148,0.17885057,27,0,27,27,0,0,0,0,27,0,27,0,27,27,27,0,0,0,0,0
